turn,fromRank,fromFile,toRank,toFile,timeSpent,ELO,win
4,7,6,5,5,2,1890,0
6,7,1,5,2,3,1890,0
34,5,5,6,7,16,1890,0
40,6,7,4,6,11,1890,0
6,7,1,6,3,3,2131,1
16,7,6,6,4,8,2131,1
24,6,4,5,6,8,2131,1
4,7,6,5,5,2,1896,0
6,7,1,5,2,3,1896,0
10,7,1,6,3,5,2125,1
46,7,6,5,5,23,2125,1
48,6,3,5,5,21,2125,1
4,7,6,5,5,2,1886,1
6,7,1,5,2,3,1886,1
34,5,5,6,3,16,1886,1
44,6,3,4,2,13,1886,1
46,4,2,3,4,12,1886,1
8,7,6,5,5,4,2135,1
10,7,1,6,3,5,2135,1
14,5,5,7,6,5,2135,1
26,7,6,5,5,9,2135,1
30,5,5,4,3,8,2135,1
32,6,3,5,5,13,2135,1
34,5,5,6,3,9,2135,1
36,6,3,4,4,9,2135,1
4,7,1,5,2,2,1876,1
6,7,6,5,5,3,1876,1
12,5,5,3,6,4,1876,1
14,5,2,4,4,6,1876,1
16,4,4,2,5,4,1876,1
18,3,6,4,4,6,1876,1
20,4,4,5,6,5,1876,1
26,5,6,6,4,8,1876,1
34,6,4,4,5,10,1876,1
4,7,6,5,5,2,2144,1
24,7,1,6,3,12,2144,1
28,6,3,4,4,8,2144,1
30,5,5,6,3,14,2144,1
32,6,3,5,1,8,2144,1
64,5,1,4,3,24,2144,1
70,4,3,2,2,19,2144,1
74,2,2,4,3,19,2144,1
82,4,3,5,5,22,2144,1
84,5,5,4,7,21,2144,1
102,4,7,2,6,30,2144,1
120,2,6,4,5,34,2144,1
124,4,5,5,3,32,2144,1
132,5,3,4,5,35,2144,1
134,4,5,2,4,34,2144,1
136,2,4,1,2,34,2144,1
2,7,6,5,5,1,1908,0
20,7,1,5,2,10,1908,0
22,5,2,3,1,6,1908,0
24,3,1,1,0,6,1908,0
28,5,5,3,4,13,1908,0
10,7,1,6,3,5,2138,1
32,7,6,6,4,16,2138,1
36,6,4,5,6,10,2138,1
60,5,6,4,4,21,2138,1
4,7,1,5,2,2,1915,0
6,7,6,5,5,3,1915,0
12,5,5,3,6,4,1915,0
14,5,2,4,4,6,1915,0
16,4,4,2,5,4,1915,0
18,3,6,4,4,6,1915,0
20,4,4,5,6,5,1915,0
6,7,6,5,5,3,2130,1
10,7,1,6,3,5,2130,1
14,5,5,7,6,5,2130,1
20,7,6,6,4,6,2130,1
24,6,3,5,5,9,2130,1
26,6,4,4,3,8,2130,1
4,7,6,5,5,2,1923,0
8,7,1,5,2,4,1923,0
14,5,2,4,4,5,1923,0
26,4,4,5,6,9,1923,0
40,5,5,3,4,19,1923,0
6,7,6,5,5,3,2122,1
10,7,1,6,3,5,2122,1
14,5,5,7,6,5,2122,1
20,7,6,6,4,6,2122,1
24,6,3,5,5,9,2122,1
26,5,5,4,3,7,2122,1
34,4,3,5,5,10,2122,1
38,6,4,4,3,14,2122,1
42,4,3,6,2,11,2122,1
44,6,2,4,3,11,2122,1
8,7,1,5,2,4,1931,0
12,7,6,5,5,6,1931,0
14,5,5,3,6,4,1931,0
18,3,6,4,4,5,1931,0
20,5,2,3,3,8,1931,0
22,3,3,2,5,6,1931,0
10,7,1,6,3,5,2130,0
42,7,6,6,4,21,2130,0
58,6,4,7,2,18,2130,0
60,7,2,6,0,15,2130,0
62,6,0,4,1,16,2130,0
68,6,3,5,1,31,2130,0
70,4,1,2,0,19,2130,0
72,2,0,3,2,18,2130,0
76,5,1,3,0,21,2130,0
86,3,0,5,1,24,2130,0
88,5,1,4,3,22,2130,0
92,4,3,3,1,24,2130,0
94,3,1,2,3,24,2130,0
106,2,3,3,1,29,2130,0
112,3,1,4,3,29,2130,0
8,7,1,5,2,4,1906,1
10,7,6,5,5,5,1906,1
14,5,5,3,6,4,1906,1
18,3,6,2,4,5,1906,1
22,5,2,3,1,9,1906,1
24,3,1,5,2,6,1906,1
38,5,2,3,3,13,1906,1
40,3,3,1,4,10,1906,1
12,7,1,6,3,6,2140,1
18,7,6,5,5,9,2140,1
34,6,3,5,1,14,2140,1
42,5,1,6,3,12,2140,1
44,5,5,7,4,17,2140,1
46,6,3,5,1,12,2140,1
54,5,1,3,2,15,2140,1
56,7,4,6,2,17,2140,1
60,6,2,5,4,16,2140,1
10,7,1,6,3,5,2153,0
42,7,6,6,4,21,2153,0
54,6,3,5,1,24,2153,0
62,5,1,3,0,17,2153,0
64,6,4,7,2,21,2153,0
68,7,2,6,0,18,2153,0
72,3,0,5,1,20,2153,0
74,5,1,7,2,19,2153,0
76,6,0,5,2,21,2153,0
78,7,2,5,1,20,2153,0
80,5,1,3,0,20,2153,0
84,3,0,5,1,22,2153,0
86,5,2,4,0,24,2153,0
88,5,1,3,2,23,2153,0
90,4,0,3,2,23,2153,0
96,3,2,2,0,25,2153,0
2,7,6,5,5,1,2246,1
6,5,5,4,3,2,2246,1
12,4,3,6,2,4,2246,1
16,6,2,5,4,5,2246,1
22,7,1,6,3,11,2246,1
24,6,3,4,4,6,2246,1
34,5,4,3,5,13,2246,1
46,4,4,5,6,17,2246,1
68,5,6,7,7,22,2246,1
70,7,7,6,5,18,2246,1
72,6,5,4,6,18,2246,1
74,4,6,2,7,19,2246,1
78,2,7,4,6,20,2246,1
82,4,6,6,5,21,2246,1
84,6,5,5,3,21,2246,1
86,5,3,6,1,22,2246,1
88,6,1,4,2,22,2246,1
90,4,2,3,0,23,2246,1
98,3,0,5,1,26,2246,1
6,7,1,5,2,3,1867,0
10,7,6,5,5,5,1867,0
18,5,2,3,3,7,1867,0
20,3,3,1,4,5,1867,0
22,5,5,4,7,8,1867,0
30,4,7,3,5,9,1867,0
32,3,5,2,7,8,1867,0
10,7,1,6,3,5,2156,1
48,7,6,6,4,24,2156,1
62,6,4,7,2,19,2156,1
64,7,2,6,0,16,2156,1
66,6,0,4,1,17,2156,1
68,4,1,3,3,17,2156,1
78,6,3,4,2,36,2156,1
80,4,2,3,4,20,2156,1
82,3,4,1,3,21,2156,1
84,1,3,3,2,21,2156,1
86,3,2,5,1,22,2156,1
90,5,1,4,3,23,2156,1
94,4,3,3,5,24,2156,1
4,7,1,5,2,2,1864,0
6,7,6,5,5,3,1864,0
12,5,5,4,3,4,1864,0
16,4,3,2,4,5,1864,0
32,5,2,4,4,15,1864,0
40,4,4,5,6,12,1864,0
42,5,6,3,5,11,1864,0
8,7,1,6,3,4,2150,1
4,7,1,5,2,2,1870,0
12,5,2,4,4,5,1870,0
14,4,4,3,6,4,1870,0
26,3,6,4,4,9,1870,0
28,4,4,2,5,7,1870,0
34,7,6,5,5,17,1870,0
42,5,5,6,3,12,1870,0
44,6,3,4,4,11,1870,0
54,4,4,2,5,16,1870,0
10,7,1,6,3,5,2144,1
28,6,3,4,4,11,2144,1
4,7,1,5,2,2,1876,0
10,7,6,5,5,5,1876,0
22,5,2,3,3,10,1876,0
24,3,3,1,4,6,1876,0
26,5,5,3,4,10,1876,0
28,3,4,2,2,7,1876,0
10,7,1,6,3,5,2138,1
18,7,6,6,4,9,2138,1
36,6,3,4,2,15,2138,1
40,6,4,4,5,15,2138,1
42,4,2,6,3,12,2138,1
58,6,3,4,2,18,2138,1
2,7,6,5,5,1,1882,0
4,7,1,5,2,2,1882,0
14,5,2,4,4,6,1882,0
16,4,4,3,2,4,1882,0
20,5,5,7,4,9,1882,0
28,3,2,4,0,10,1882,0
32,4,0,5,2,9,1882,0
36,7,4,6,6,13,1882,0
38,6,6,4,5,10,1882,0
64,5,2,4,0,24,1882,0
68,4,0,5,2,18,1882,0
76,5,2,3,1,21,1882,0
88,4,5,2,4,34,1882,0
10,7,1,6,3,5,2132,1
34,7,6,6,4,17,2132,1
36,6,4,4,3,9,2132,1
4,7,6,5,5,2,1888,0
8,7,1,5,2,4,1888,0
14,5,2,4,4,5,1888,0
24,4,4,5,6,8,1888,0
28,5,5,4,7,13,1888,0
34,4,7,3,5,10,1888,0
10,7,1,6,3,5,2126,1
40,7,6,6,4,20,2126,1
42,6,4,5,6,11,2126,1
46,5,6,7,5,12,2126,1
48,7,5,6,7,12,2126,1
6,7,1,5,2,3,2107,0
12,7,6,6,4,6,2107,0
20,5,2,4,4,8,2107,0
22,6,4,5,2,8,2107,0
38,4,4,2,3,14,2107,0
46,5,2,3,1,17,2107,0
8,7,1,5,2,4,1894,0
10,7,6,5,5,5,1894,0
16,5,2,3,1,6,1894,0
18,3,1,5,2,5,1894,0
22,5,5,4,7,8,1894,0
78,5,2,3,3,34,1894,0
82,3,3,1,2,21,1894,0
6,7,6,5,5,3,2128,1
20,7,1,6,3,10,2128,1
24,6,3,7,5,7,2128,1
28,7,5,5,4,8,2128,1
4,7,6,5,5,2,1892,0
14,7,1,5,2,7,1892,0
18,5,2,3,1,5,1892,0
26,3,1,5,2,8,1892,0
32,5,2,3,3,9,1892,0
6,7,6,5,5,3,2122,1
12,7,1,6,3,6,2122,1
26,5,5,6,7,11,2122,1
30,6,7,7,5,8,2122,1
32,7,5,5,4,8,2122,1
52,5,4,4,2,18,2122,1
56,4,2,3,4,15,2122,1
58,3,4,1,5,15,2122,1
4,7,1,5,2,2,1899,0
8,5,2,3,3,3,1899,0
10,7,6,5,5,5,1899,0
12,3,3,2,5,4,1899,0
10,7,1,6,3,5,2131,0
18,7,6,5,5,9,2131,0
28,6,3,7,5,11,2131,0
38,7,5,5,6,12,2131,0
40,5,5,4,7,15,2131,0
48,5,6,3,7,14,2131,0
58,4,7,3,5,19,2131,0
4,7,6,5,5,2,1894,0
14,7,1,5,2,7,1894,0
28,5,5,6,7,13,1894,0
50,6,7,5,5,18,1894,0
6,7,1,6,3,3,2125,1
16,7,6,5,5,8,2125,1
22,6,3,4,4,9,2125,1
4,7,1,5,2,2,1901,0
10,7,6,5,5,5,1901,0
18,5,2,3,3,8,1901,0
20,3,3,1,4,5,1901,0
10,7,1,6,3,5,2117,1
28,6,3,5,1,11,2117,1
38,7,6,6,4,19,2117,1
6,7,6,5,5,3,1909,0
8,7,1,5,2,4,1909,0
16,5,2,3,1,6,1909,0
18,5,5,3,6,7,1909,0
20,3,1,4,3,6,1909,0
22,3,6,5,5,6,1909,0
24,4,3,3,5,7,1909,0
26,3,5,1,6,7,1909,0
28,1,6,3,5,7,1909,0
34,3,5,4,3,10,1909,0
36,4,3,5,5,9,1909,0
46,5,5,3,4,17,1909,0
6,7,6,5,5,3,2109,1
8,7,1,5,2,4,2109,1
10,5,2,6,4,3,2109,1
12,6,4,5,6,3,2109,1
16,5,6,7,5,5,2109,1
18,7,5,6,3,5,2109,1
28,6,3,7,5,9,2109,1
4,7,6,5,5,2,1917,0
16,7,1,5,2,8,1917,0
32,5,5,3,6,15,1917,0
46,5,2,3,3,19,1917,0
50,3,3,1,2,13,1917,0
4,7,1,5,2,2,2012,1
8,7,6,5,5,4,2012,1
18,5,2,7,1,8,2012,1
20,7,1,6,3,5,2012,1
54,6,3,4,4,22,2012,1
58,5,5,4,7,27,2012,1
74,4,7,3,5,22,2012,1
6,7,6,5,5,3,2101,1
10,7,1,6,3,5,2101,1
26,5,5,3,6,11,2101,1
32,6,3,7,5,13,2101,1
46,3,6,4,4,16,2101,1
50,7,5,6,7,17,2101,1
52,6,7,5,5,13,2101,1
56,5,5,4,7,15,2101,1
58,4,7,3,5,15,2101,1
60,3,5,2,3,15,2101,1
62,2,3,0,2,16,2101,1
66,4,4,2,3,21,2101,1
6,7,6,5,5,3,1925,0
14,5,5,4,3,5,1925,0
22,7,1,5,2,11,1925,0
26,5,2,4,4,7,1925,0
28,4,4,2,5,7,1925,0
32,4,3,3,5,12,1925,0
10,7,1,6,3,5,2101,1
18,7,6,5,5,9,2101,1
26,6,3,7,5,10,2101,1
28,7,5,5,6,7,2101,1
34,5,5,4,7,12,2101,1
40,4,7,5,5,11,2101,1
42,5,5,4,7,11,2101,1
44,4,7,5,5,11,2101,1
46,5,5,4,7,12,2101,1
8,7,6,6,4,4,1925,0
18,7,1,5,2,9,1925,0
20,6,4,4,3,8,1925,0
40,5,2,4,4,15,1925,0
42,4,4,2,5,11,1925,0
6,7,6,5,5,3,1889,0
12,7,1,6,3,6,1889,0
30,6,3,5,1,12,1889,0
44,5,5,3,4,20,1889,0
46,3,4,5,5,12,1889,0
54,5,5,3,4,15,1889,0
60,5,1,4,3,22,1889,0
74,3,4,1,3,23,1889,0
76,1,3,0,5,19,1889,0
82,4,3,2,4,26,1889,0
10,7,1,6,3,5,2092,1
20,7,6,5,5,10,2092,1
26,6,3,7,5,10,2092,1
36,7,5,5,6,11,2092,1
38,5,5,4,7,14,2092,1
44,4,7,3,5,12,2092,1
46,3,5,1,6,12,2092,1
4,7,1,5,2,2,2006,0
8,7,6,5,5,4,2006,0
16,5,2,4,4,7,2006,0
32,5,5,6,3,14,2006,0
40,6,3,5,5,12,2006,0
4,7,6,5,5,2,1935,0
22,7,1,5,2,11,1935,0
28,5,2,4,0,8,1935,0
6,7,1,5,2,3,2099,0
18,7,6,6,4,9,2099,0
26,6,4,7,2,8,2099,0
38,7,2,6,4,12,2099,0
42,5,2,7,3,19,2099,0
46,6,4,5,6,13,2099,0
48,5,6,3,7,12,2099,0
50,7,3,5,2,14,2099,0
52,5,2,6,4,13,2099,0
54,6,4,5,6,14,2099,0
66,5,6,3,5,19,2099,0
68,3,7,1,6,22,2099,0
76,3,5,1,6,21,2099,0
6,7,6,5,5,3,1904,0
14,5,5,4,3,5,1904,0
22,7,1,5,2,11,1904,0
24,5,2,4,0,6,1904,0
30,4,0,3,2,9,1904,0
4,7,6,5,5,2,1927,0
18,7,1,5,0,9,1927,0
26,5,0,4,2,8,1927,0
6,7,6,5,5,3,2099,1
24,7,1,6,3,12,2099,1
28,6,3,7,5,8,2099,1
36,7,5,6,3,11,2099,1
46,6,3,5,5,14,2099,1
48,5,5,4,3,22,2099,1
50,4,3,2,4,13,2099,1
78,2,4,3,2,26,2099,1
84,3,2,5,3,22,2099,1
88,5,3,7,4,23,2099,1
92,7,4,6,2,24,2099,1
96,6,2,5,0,25,2099,1
98,5,0,6,2,25,2099,1
100,6,2,7,4,25,2099,1
102,7,4,6,6,26,2099,1
104,6,6,7,4,26,2099,1
106,7,4,6,6,27,2099,1
108,6,6,5,4,27,2099,1
110,5,4,3,5,28,2099,1
112,3,5,1,4,28,2099,1
116,1,4,2,2,30,2099,1
118,2,2,1,0,30,2099,1
122,1,0,2,2,31,2099,1
132,2,2,3,0,35,2099,1
134,3,0,4,2,34,2099,1
138,4,2,6,3,35,2099,1
142,6,3,4,4,36,2099,1
144,4,4,5,6,36,2099,1
2,7,6,5,5,1,2287,1
4,5,5,4,3,1,2287,1
14,4,3,5,1,6,2287,1
22,7,1,5,0,11,2287,1
28,5,0,3,1,8,2287,1
32,5,1,4,3,12,2287,1
36,4,3,2,2,10,2287,1
2,7,6,5,5,1,1919,1
16,7,1,5,2,8,1919,1
34,5,2,3,1,13,1919,1
10,7,1,6,3,5,2115,0
34,6,3,5,1,14,2115,0
56,5,1,3,0,19,2115,0
58,7,6,6,4,29,2115,0
64,6,4,7,2,17,2115,0
68,3,0,1,1,20,2115,0
70,7,2,5,1,19,2115,0
72,5,1,3,0,18,2115,0
76,3,0,5,1,20,2115,0
78,1,1,3,0,22,2115,0
88,5,1,7,2,25,2115,0
90,7,2,6,0,23,2115,0
94,6,0,4,1,24,2115,0
96,3,0,2,2,28,2115,0
118,2,2,0,1,35,2115,0
10,7,1,6,3,5,1911,0
52,7,6,5,5,26,1911,0
66,6,3,7,1,30,1911,0
72,5,5,3,4,23,1911,0
4,7,1,5,2,2,2031,0
6,7,6,5,5,3,2031,0
14,5,2,4,0,6,2031,0
24,4,0,3,2,8,2031,0
46,5,5,6,3,21,2031,0
50,6,3,4,2,13,2031,0
6,7,6,5,5,3,2123,1
16,7,1,5,2,8,2123,1
22,5,5,6,3,9,2123,1
32,5,2,4,0,12,2123,1
34,4,0,2,1,9,2123,1
54,6,3,5,5,21,2123,1
4,7,1,5,2,2,1915,0
12,5,2,3,3,5,1915,0
16,3,3,1,4,5,1915,0
18,7,6,5,5,9,1915,0
28,5,5,4,7,9,1915,0
32,4,7,5,5,9,1915,0
38,5,5,3,6,11,1915,0
8,7,6,5,5,4,1997,0
18,7,1,5,2,9,1997,0
24,5,5,4,3,10,1997,0
28,4,3,2,4,8,1997,0
8,7,1,6,3,4,2103,1
36,7,6,6,4,18,2103,1
38,6,4,5,2,10,2103,1
42,5,2,4,0,11,2103,1
66,4,0,5,2,22,2103,1
72,6,3,5,5,34,2103,1
74,5,2,6,4,20,2103,1
78,6,4,4,5,20,2103,1
86,4,5,2,4,23,2103,1
88,2,4,1,6,22,2103,1
4,7,1,5,2,2,1907,1
10,7,6,5,5,5,1907,1
22,5,2,3,3,10,1907,1
24,3,3,1,4,6,1907,1
6,7,1,6,3,3,2111,1
14,7,6,5,5,7,2111,1
20,6,3,4,4,8,2111,1
42,5,5,4,7,17,2111,1
48,4,7,3,5,13,2111,1
52,3,5,1,4,14,2111,1
4,7,1,5,2,2,1915,0
6,7,6,5,5,3,1915,0
32,5,5,3,6,14,1915,0
44,3,6,2,4,14,1915,0
6,7,6,5,5,3,2103,1
4,7,6,5,5,2,1923,0
12,7,1,5,0,6,1923,0
18,5,5,3,6,8,1923,0
22,3,6,5,5,6,1923,0
30,5,5,3,4,9,1923,0
32,5,0,6,2,13,1923,0
60,6,2,7,4,22,1923,0
68,7,4,5,3,19,1923,0
10,7,1,6,3,5,2111,0
18,7,6,5,5,9,2111,0
24,6,3,7,5,9,2111,0
34,7,5,5,6,11,2111,0
36,5,6,3,7,9,2111,0
38,3,7,2,5,10,2111,0
4,7,6,5,5,2,1915,0
8,7,1,5,2,4,1915,0
24,5,5,4,3,11,1915,0
34,5,2,4,0,15,1915,0
46,4,0,2,1,14,1915,0
50,2,1,1,3,13,1915,0
60,1,3,0,5,17,1915,0
10,7,1,6,3,5,2103,1
34,6,3,5,1,14,2103,1
2,7,1,5,2,1,2047,1
4,5,2,4,4,1,2047,1
10,4,4,5,6,4,2047,1
12,7,6,5,5,6,2047,1
24,5,5,3,6,9,2047,1
10,7,1,5,2,5,1923,0
14,7,6,6,4,7,1923,0
20,6,4,5,6,6,1923,0
24,5,6,4,4,7,1923,0
26,4,4,2,5,7,1923,0
40,5,2,4,4,17,1923,0
42,4,4,6,3,11,1923,0
44,6,3,5,5,11,1923,0
50,5,5,4,3,14,1923,0
56,4,3,6,4,15,1923,0
60,6,4,4,5,16,1923,0
64,4,5,5,3,17,1923,0
10,7,1,6,3,5,2095,1
34,7,6,6,4,17,2095,1
36,6,4,5,2,9,2095,1
40,6,3,5,1,17,2095,1
66,5,2,6,4,24,2095,1
70,5,1,3,2,25,2095,1
76,6,4,4,3,21,2095,1
84,4,3,3,5,23,2095,1
4,7,6,5,5,2,1932,0
10,7,1,5,2,5,1932,0
18,5,2,3,1,6,1932,0
32,5,5,7,4,15,1932,0
40,7,4,5,5,12,1932,0
42,5,5,6,7,11,1932,0
46,3,1,2,3,18,1932,0
68,6,7,7,5,23,1932,0
6,7,1,6,3,3,2085,1
18,7,6,5,5,9,2085,1
26,6,3,7,5,11,2085,1
32,7,5,5,6,9,2085,1
34,5,5,4,7,12,2085,1
36,4,7,3,5,9,2085,1
50,5,6,6,4,17,2085,1
52,6,4,5,6,13,2085,1
4,7,1,5,2,2,1942,0
12,7,6,5,5,6,1942,0
14,5,5,3,6,4,1942,0
18,3,6,4,4,5,1942,0
22,5,2,4,4,10,1942,0
10,7,1,6,3,5,2091,0
42,7,6,6,4,21,2091,0
44,6,4,7,2,11,2091,0
50,7,2,6,0,14,2091,0
52,6,0,5,2,13,2091,0
60,6,3,5,1,27,2091,0
70,5,1,3,0,20,2091,0
72,3,0,1,1,18,2091,0
74,1,1,3,2,19,2091,0
76,3,2,2,0,19,2091,0
78,5,2,4,0,26,2091,0
80,4,0,3,2,20,2091,0
90,2,0,1,2,26,2091,0
10,7,1,5,2,5,1936,0
12,7,6,5,5,6,1936,0
14,5,5,3,6,4,1936,0
18,3,6,4,4,5,1936,0
24,5,2,4,4,9,1936,0
10,7,1,6,3,5,2098,0
40,7,6,6,4,20,2098,0
42,6,4,5,2,11,2098,0
44,5,2,4,0,11,2098,0
58,4,0,3,2,18,2098,0
60,3,2,2,0,15,2098,0
78,2,0,1,2,24,2098,0
80,1,2,3,1,20,2098,0
82,3,1,5,0,21,2098,0
84,5,0,3,1,21,2098,0
86,3,1,1,2,22,2098,0
88,1,2,2,4,22,2098,0
6,7,6,5,5,3,1928,0
12,7,1,5,2,6,1928,0
30,5,5,6,7,13,1928,0
6,7,6,5,5,3,2106,0
16,7,1,6,3,8,2106,0
22,6,3,4,4,7,2106,0
50,5,5,7,4,23,2106,0
62,7,4,6,6,18,2106,0
66,6,6,4,7,17,2106,0
76,4,7,5,5,21,2106,0
78,5,5,4,7,20,2106,0
4,7,6,5,5,2,1920,0
6,7,1,5,2,3,1920,0
18,5,5,3,6,8,1920,0
20,5,2,4,4,8,1920,0
22,4,4,2,5,6,1920,0
24,3,6,4,4,7,1920,0
26,4,4,2,5,7,1920,0
2,7,6,5,5,1,2071,1
10,7,1,5,2,5,2071,1
24,5,5,3,4,11,2071,1
28,5,2,3,3,11,2071,1
8,7,1,5,2,4,2202,0
14,7,6,5,5,7,2202,0
16,5,5,3,4,4,2202,0
18,3,4,5,3,5,2202,0
32,5,3,4,5,11,2202,0
34,4,5,3,3,9,2202,0
36,5,2,3,3,16,2202,0
6,7,1,6,3,3,2106,1
20,6,3,5,5,8,2106,1
22,5,5,4,3,6,2106,1
24,7,6,5,5,12,2106,1
36,5,5,6,7,12,2106,1
56,6,7,4,6,19,2106,1
58,4,6,2,7,15,2106,1
60,2,7,3,5,15,2106,1
62,3,5,1,6,16,2106,1
4,7,1,5,2,2,1720,0
10,5,2,4,4,4,1720,0
12,7,6,5,5,6,1720,0
22,5,5,3,6,8,1720,0
4,7,1,5,2,2,2122,1
14,7,6,6,4,7,2122,1
4,7,6,5,5,2,2088,0
10,7,1,5,2,5,2088,0
12,5,2,4,0,3,2088,0
16,5,5,3,4,7,2088,0
4,7,1,5,2,2,1920,0
20,5,2,3,1,9,1920,0
24,3,1,1,0,7,1920,0
26,7,6,5,5,13,1920,0
4,7,1,6,3,2,2098,1
20,7,6,5,5,10,2098,1
24,6,3,5,1,11,2098,1
50,5,5,6,7,20,2098,1
64,6,7,7,5,19,2098,1
68,5,1,4,3,28,2098,1
70,7,5,5,6,19,2098,1
6,7,6,5,5,3,2090,1
10,7,1,6,3,5,2090,1
20,6,3,4,2,7,2090,1
22,5,5,6,3,9,2090,1
40,4,2,3,0,15,2090,1
44,3,0,1,1,12,2090,1
50,1,1,3,0,14,2090,1
56,3,0,4,2,15,2090,1
58,6,3,4,2,23,2090,1
62,4,2,3,4,16,2090,1
2,7,1,5,2,1,2074,1
6,5,2,6,4,2,2074,1
8,6,4,5,6,2,2074,1
20,7,6,5,5,10,2074,1
22,5,6,7,5,9,2074,1
36,7,5,6,3,12,2074,1
38,6,3,4,2,10,2074,1
2,7,6,5,5,1,2091,1
12,7,1,5,0,6,2091,1
16,5,0,3,1,5,2091,1
20,5,5,3,6,9,2091,1
22,3,1,1,2,7,2091,1
26,3,6,1,7,8,2091,1
4,7,1,5,2,2,1836,0
18,7,6,6,4,9,1836,0
22,5,2,4,0,10,1836,0
28,4,0,3,2,8,1836,0
32,3,2,5,1,9,1836,0
34,6,4,5,2,12,1836,0
44,5,1,3,0,14,1836,0
56,5,2,3,3,19,1836,0
10,7,6,5,5,5,2306,1
12,5,5,3,4,3,2306,1
26,7,1,5,0,13,2306,1
28,5,0,6,2,7,2306,1
2,7,6,5,5,1,2060,1
16,5,5,3,4,7,2060,1
30,3,4,4,2,11,2060,1
46,7,1,6,3,23,2060,1
60,4,2,3,4,22,2060,1
62,6,3,5,5,19,2060,1
68,3,4,2,6,19,2060,1
70,2,6,1,4,18,2060,1
78,5,5,3,4,23,2060,1
86,3,4,5,5,23,2060,1
92,5,5,3,6,24,2060,1
116,3,6,2,4,35,2060,1
124,2,4,3,2,33,2060,1
126,3,2,2,4,32,2060,1
2,7,6,5,5,1,2170,0
18,7,1,5,2,9,2170,0
20,5,2,4,0,5,2170,0
28,4,0,3,2,9,2170,0
36,5,5,3,4,17,2170,0
48,3,4,4,2,15,2170,0
2,7,6,5,5,1,1962,0
16,7,1,5,2,8,1962,0
22,5,5,4,7,10,1962,0
24,4,7,3,5,6,1962,0
28,5,2,3,3,10,1962,0
8,7,6,5,5,4,2182,0
18,5,5,3,4,7,2182,0
20,3,4,5,3,5,2182,0
22,7,1,6,3,11,2182,0
36,6,3,4,4,12,2182,0
40,5,3,3,2,15,2182,0
20,7,6,5,7,10,2238,0
24,5,7,6,5,7,2238,0
30,7,1,5,0,15,2238,0
42,5,0,3,1,13,2238,0
50,6,5,4,4,19,2238,0
2,7,6,5,5,1,2252,1
6,5,5,3,6,2,2252,1
10,3,6,4,4,3,2252,1
14,7,1,5,2,7,2252,1
24,4,4,5,6,9,2252,1
42,5,6,7,5,15,2252,1
44,7,5,5,4,11,2252,1
46,5,4,4,2,12,2252,1
60,4,2,2,3,18,2252,1
62,2,3,3,1,16,2252,1
70,3,1,1,0,19,2252,1
80,1,0,3,1,22,2252,1
82,3,1,5,2,21,2252,1
2,7,6,5,5,1,2596,1
24,7,1,5,0,12,2596,1
26,5,0,4,2,7,2596,1
28,5,5,7,4,13,2596,1
32,4,2,5,0,9,2596,1
68,7,4,5,5,27,2596,1
74,5,5,3,4,20,2596,1
120,5,0,7,1,52,2596,1
122,7,1,5,0,31,2596,1
4,7,1,5,2,2,2584,1
4,7,6,5,5,2,2429,1
16,7,1,6,3,8,2429,1
24,6,3,7,5,8,2429,1
26,7,5,5,4,7,2429,1
30,5,4,3,3,8,2429,1
32,5,5,6,3,15,2429,1
40,3,3,5,4,12,2429,1
42,6,3,4,2,13,2429,1
48,4,2,6,1,13,2429,1
52,6,1,5,3,14,2429,1
60,5,3,3,2,17,2429,1
66,3,2,1,1,18,2429,1
68,1,1,3,0,17,2429,1
70,3,0,2,2,18,2429,1
72,2,2,3,0,18,2429,1
2,7,6,5,5,1,2031,1
14,7,1,6,3,7,2031,1
28,6,3,5,5,10,2031,1
4,7,6,5,5,2,1996,0
18,5,5,3,4,8,1996,0
22,7,1,6,3,11,1996,0
24,6,3,7,5,6,1996,0
10,7,1,5,2,5,2365,1
12,7,6,5,7,6,2365,1
18,5,2,3,3,6,2365,1
22,5,7,4,5,8,2365,1
28,4,5,3,3,8,2365,1
46,3,3,5,2,16,2365,1
58,5,2,3,3,17,2365,1
60,3,3,5,2,15,2365,1
6,7,6,5,5,3,2438,0
8,5,5,6,3,2,2438,0
12,7,1,5,2,6,2438,0
28,6,3,7,5,12,2438,0
50,5,2,6,0,22,2438,0
52,6,0,4,1,13,2438,0
60,4,1,2,0,17,2438,0
68,7,5,5,6,27,2438,0
72,5,6,3,5,19,2438,0
78,3,5,1,6,21,2438,0
86,1,6,3,7,23,2438,0
88,3,7,2,5,22,2438,0
94,2,5,3,7,25,2438,0
102,3,7,2,5,27,2438,0
12,7,1,5,2,6,2429,0
14,7,6,5,5,7,2429,0
34,5,2,3,1,14,2429,0
36,3,1,5,0,9,2429,0
40,5,0,4,2,11,2429,0
52,5,5,6,3,22,2429,0
56,6,3,5,5,15,2429,0
62,4,2,3,0,21,2429,0
72,5,5,3,4,22,2429,0
84,3,0,4,2,26,2429,0
88,4,2,6,3,23,2429,0
102,6,3,4,4,29,2429,0
114,4,4,3,2,31,2429,0
24,7,6,5,5,12,2556,1
26,5,5,3,6,7,2556,1
34,7,1,6,3,17,2556,1
46,6,3,5,1,14,2556,1
50,5,1,4,3,13,2556,1
