turn,fromRank,fromFile,toRank,toFile,timeSpent,win
38,7,4,5,3,15,0
46,5,3,3,4,13,0
8,7,6,5,5,4,1
18,7,1,5,2,9,1
22,5,5,6,3,9,1
38,6,3,5,1,13,1
46,5,2,4,4,18,1
4,7,6,5,5,2,1
6,5,5,4,3,2,1
8,7,1,5,2,4,1
10,4,3,5,1,3,1
22,5,2,3,3,9,1
28,5,1,4,3,11,1
2,7,6,5,5,1,0
8,5,5,4,3,3,0
10,4,3,2,2,3,0
16,7,1,5,2,8,0
26,5,2,4,0,9,0
34,4,0,3,2,10,0
36,3,2,5,3,9,0
38,5,3,3,4,10,0
6,7,6,5,5,3,1
20,7,1,6,3,10,1
24,5,5,6,3,10,1
8,7,6,5,5,4,1
20,7,1,5,2,10,1
22,5,5,6,3,9,1
28,5,2,4,0,9,1
30,4,0,3,2,8,1
32,3,2,2,0,8,1
34,2,0,1,2,9,1
2,7,6,5,5,1,1
16,5,5,4,3,7,1
24,4,3,6,4,8,1
28,7,1,5,2,14,1
32,6,4,5,6,10,1
4,7,1,5,2,2,1
6,7,6,5,5,3,1
8,5,2,3,3,3,1
18,5,5,7,4,7,1
28,7,4,6,2,9,1
38,6,2,5,4,12,1
42,5,4,7,5,11,1
44,7,5,5,6,11,1
50,5,6,6,4,14,1
56,6,4,5,6,15,1
68,5,6,3,5,20,1
70,3,5,2,3,18,1
84,2,3,4,2,24,1
88,4,2,5,4,23,1
4,7,1,5,2,2,0
8,7,6,5,5,4,0
38,5,2,4,0,18,0
48,4,0,2,1,14,0
60,2,1,1,3,18,0
2,7,6,5,5,1,1
12,7,1,5,2,6,1
16,5,5,4,3,7,1
18,4,3,5,1,5,1
20,5,2,4,0,7,1
26,4,0,5,2,8,1
32,5,2,3,1,9,1
36,3,1,5,2,10,1
52,5,2,4,4,17,1
4,7,1,5,2,2,1
16,7,6,6,4,8,1
18,6,4,4,3,5,1
20,5,2,3,3,9,1
24,3,3,4,5,7,1
34,4,5,3,3,11,1
38,3,3,1,4,10,1
2,7,6,5,5,1,1
16,7,1,6,3,8,1
22,5,5,3,4,10,1
24,3,4,2,2,6,1
30,6,3,4,2,11,1
8,7,6,5,5,4,1
18,7,1,5,2,9,1
30,5,2,3,3,10,1
4,7,1,5,2,2,1
8,7,6,5,5,4,1
10,5,5,3,4,3,1
26,5,2,3,3,12,1
32,3,4,4,6,13,1
4,7,1,5,2,2,1
8,7,6,5,5,4,1
18,5,2,4,0,8,1
22,5,5,6,3,9,1
26,4,0,3,2,8,1
28,6,3,5,1,8,1
44,5,1,3,0,15,1
46,3,0,5,1,12,1
58,3,2,4,4,22,1
60,5,1,3,2,18,1
74,3,2,2,0,22,1
78,2,0,3,2,20,1
80,3,2,1,3,20,1
82,1,3,3,2,21,1
84,3,2,5,1,21,1
86,5,1,4,3,22,1
88,4,3,5,5,22,1
90,5,5,7,6,23,1
92,7,6,5,5,23,1
104,5,5,6,7,29,1
106,6,7,5,5,27,1
108,4,4,3,6,39,1
2,7,6,5,5,1,1
14,7,1,5,2,7,1
16,5,2,4,0,4,1
20,5,5,3,6,9,1
22,3,6,5,7,6,1
34,5,7,6,5,11,1
42,4,0,5,2,17,1
44,5,2,3,3,11,1
60,6,5,4,4,21,1
64,4,4,3,2,17,1
2,7,6,5,5,1,1
12,7,1,5,2,6,1
24,5,5,4,3,11,1
28,5,2,4,4,11,1
6,7,6,5,5,3,0
10,7,1,6,3,5,0
24,5,5,3,4,10,0
26,6,3,5,5,10,0
2,7,6,5,5,1,0
14,7,1,5,2,7,0
20,5,5,3,4,9,0
26,5,2,6,4,9,0
28,6,4,4,5,7,0
30,3,4,5,5,10,0
32,4,5,6,4,9,0
40,5,5,6,3,12,0
60,6,3,5,5,20,0
62,6,4,5,2,23,0
68,5,2,4,4,18,0
70,4,4,3,2,18,0
72,5,5,6,3,21,0
76,6,3,5,5,20,0
86,3,2,2,4,25,0
116,5,5,3,4,39,0
118,3,4,1,5,30,0
6,7,6,5,5,3,1
10,7,1,6,3,5,1
26,5,5,3,4,11,1
36,6,3,5,5,15,1
42,5,5,4,3,12,1
48,4,3,6,4,13,1
50,6,4,4,5,13,1
72,4,5,5,7,23,1
82,5,7,4,5,23,1
108,4,5,6,6,33,1
6,7,6,5,5,3,1
10,7,1,6,3,5,1
26,5,5,3,4,11,1
4,7,1,5,2,2,1
12,7,6,5,5,6,1
20,5,5,4,3,7,1
24,5,2,4,0,11,1
26,4,0,2,1,7,1
4,7,1,5,2,2,1
8,7,6,5,5,4,1
10,5,5,3,4,3,1
20,3,4,4,2,7,1
22,4,2,2,1,6,1
34,5,2,4,4,16,1
42,4,4,6,5,12,1
58,6,5,5,3,18,1
62,5,3,4,1,16,1
64,4,1,3,3,16,1
72,3,3,4,1,20,1
76,4,1,5,3,20,1
2,7,6,5,5,1,1
18,5,5,6,3,8,1
20,7,1,6,3,10,1
36,6,3,4,2,13,1
38,4,2,2,3,10,1
40,2,3,1,1,10,1
4,7,1,5,2,2,1
8,7,6,5,5,4,1
18,5,2,4,0,8,1
22,5,5,6,3,9,1
24,6,3,5,1,6,1
30,4,0,3,2,10,1
32,5,1,3,2,10,1
34,3,2,5,1,9,1
44,5,1,7,0,13,1
64,7,0,6,2,21,1
70,6,2,5,4,19,1
2,7,6,5,5,1,1
8,5,5,4,3,3,1
10,4,3,2,2,3,1
16,7,1,5,2,8,1
20,5,2,4,0,6,1
42,4,0,5,2,16,1
2,7,6,5,5,1,1
20,7,1,6,3,10,1
32,6,3,4,4,11,1
36,5,5,3,6,17,1
38,4,4,5,2,11,1
2,7,6,5,5,1,1
16,7,1,6,3,8,1
18,6,3,5,1,5,1
20,5,5,4,3,9,1
24,4,3,2,2,7,1
38,5,1,3,2,14,1
46,3,2,4,0,13,1
2,7,6,5,5,1,1
26,7,1,5,0,13,1
28,5,0,6,2,7,1
30,5,5,3,6,14,1
46,6,2,5,4,16,1
48,5,4,3,3,12,1
72,3,3,4,1,24,1
74,4,1,5,3,19,1
88,5,3,7,4,25,1
100,7,4,6,2,28,1
102,6,2,5,4,26,1
2,7,6,5,5,1,1
16,5,5,4,3,7,1
26,7,1,5,2,13,1
28,5,2,3,1,7,1
30,3,1,4,3,8,1
2,7,6,5,5,1,1
18,7,1,5,2,9,1
20,5,2,4,4,5,1
22,4,4,2,5,6,1
6,7,6,5,5,3,1
20,7,1,5,2,10,1
24,5,5,6,3,10,1
26,5,2,3,3,8,1
34,6,3,4,2,11,1
38,4,2,2,1,10,1
40,3,3,4,5,13,1
48,4,5,2,4,14,1
2,7,6,5,5,1,1
8,7,1,5,2,4,1
28,5,2,4,0,12,1
32,4,0,5,2,9,1
44,5,2,3,3,14,1
52,5,5,7,4,25,1
56,7,4,5,3,15,1
58,5,3,6,1,15,1
62,6,1,4,2,16,1
66,4,2,5,4,17,1
76,5,4,7,3,21,1
96,7,3,6,5,29,1
100,6,5,5,3,26,1
104,5,3,3,2,27,1
106,3,2,2,0,27,1
108,2,0,3,2,27,1
110,3,2,2,0,28,1
112,2,0,1,2,28,1
114,1,2,2,4,29,1
116,2,4,4,5,29,1
118,4,5,6,4,30,1
122,6,4,5,6,31,1
124,5,6,6,4,31,1
128,6,4,4,5,33,1
132,4,5,5,3,34,1
134,5,3,4,1,34,1
138,4,1,6,0,35,1
140,6,0,5,2,35,1
148,5,2,3,1,39,1
150,3,1,5,2,38,1
2,7,6,5,5,1,1
10,7,1,5,2,5,1
24,5,2,4,0,9,1
32,5,5,7,4,15,1
40,4,0,5,2,14,1
44,7,4,5,3,14,1
48,5,2,6,0,14,1
66,6,0,4,1,21,1
68,4,1,6,0,17,1
70,6,0,4,1,18,1
72,4,1,6,0,18,1
4,7,1,5,2,2,1
10,7,6,5,5,5,1
14,5,5,4,3,4,1
38,4,3,5,5,15,1
50,5,5,4,3,15,1
4,7,1,5,2,2,1
10,7,6,5,5,5,1
2,7,6,5,5,1,1
32,7,1,6,3,16,1
34,6,3,4,2,9,1
38,5,5,4,7,18,1
42,4,2,3,0,12,1
54,4,7,5,5,17,1
74,5,5,7,4,23,1
4,7,1,5,2,2,1
8,7,6,5,5,4,1
18,5,2,4,0,8,1
28,5,5,4,7,12,1
30,4,0,6,1,10,1
32,4,7,6,6,9,1
36,6,1,7,3,10,1
46,7,3,6,5,14,1
2,7,6,5,5,1,1
18,7,1,5,2,9,1
36,5,5,6,3,17,1
50,6,3,4,4,16,1
54,5,2,4,4,22,1
64,4,4,2,5,19,1
6,7,6,5,5,3,1
10,7,1,6,3,5,1
22,5,5,3,4,9,1
36,6,3,4,4,15,1
6,7,6,5,5,3,1
10,7,1,6,3,5,1
26,5,5,3,4,11,1
50,6,3,4,4,22,1
6,7,6,5,5,3,1
10,7,1,6,3,5,1
22,6,3,5,1,8,1
24,5,5,3,4,10,1
34,5,1,3,2,11,1
4,7,1,5,2,2,1
8,7,6,5,5,4,1
10,5,5,3,4,3,1
20,3,4,4,2,7,1
22,4,2,6,3,6,1
24,6,3,4,4,6,1
26,5,2,4,4,12,1
42,4,4,5,2,15,1
44,5,2,3,3,11,1
2,7,6,5,5,1,1
14,7,1,5,2,7,1
24,5,2,7,3,8,1
28,5,5,6,3,13,1
30,7,3,5,4,9,1
34,6,3,5,5,10,1
36,5,5,4,7,9,1
38,5,4,7,3,11,1
40,7,3,6,5,10,1
46,6,5,5,3,13,1
48,5,3,3,2,12,1
52,3,2,4,4,14,1
64,4,7,6,6,23,1
68,6,6,7,4,18,1
70,7,4,6,2,18,1
74,6,2,5,0,19,1
78,5,0,4,2,20,1
82,4,2,2,1,21,1
84,2,1,0,2,21,1
88,0,2,1,4,23,1
2,7,6,5,5,1,1
12,7,1,6,3,6,1
14,6,3,4,4,4,1
16,5,5,3,6,7,1
18,3,6,4,4,5,1
6,7,6,5,5,3,1
10,7,1,6,3,5,1
36,6,3,5,1,15,1
40,5,1,3,2,11,1
42,5,5,4,3,19,1
2,7,6,5,5,1,1
24,7,1,6,3,12,1
40,6,3,4,2,14,1
42,4,2,2,3,11,1
50,5,5,6,3,24,1
52,6,3,4,2,13,1
58,2,3,3,1,18,1
2,7,6,5,5,1,1
16,5,5,4,3,7,1
20,7,1,5,2,10,1
22,4,3,5,5,7,1
28,5,5,4,7,8,1
34,5,2,3,3,12,1
2,7,6,5,5,1,1
32,7,1,6,3,16,1
36,6,3,4,2,10,1
44,4,2,2,3,13,1
2,7,6,5,5,1,1
28,7,1,6,3,14,1
32,6,3,4,4,9,1
54,4,4,3,6,19,1
58,5,5,4,3,28,1
60,4,3,2,2,15,1
2,7,6,5,5,1,0
22,7,1,5,2,11,0
30,5,2,3,3,9,0
62,5,5,3,4,30,0
66,3,4,4,6,17,0
74,4,6,6,7,20,0
78,6,7,5,5,20,0
82,5,5,3,4,21,0
90,3,4,5,5,24,0
96,5,5,4,7,25,0
104,4,7,3,5,28,0
108,3,5,4,3,28,0
112,4,3,2,2,29,0
4,7,1,5,2,2,1
8,7,6,5,5,4,1
24,5,2,6,4,11,1
26,6,4,5,6,7,1
28,5,5,6,3,12,1
42,6,3,5,5,14,1
46,5,5,4,3,12,1
62,4,3,6,4,19,1
66,6,4,5,6,17,1
4,7,6,5,5,2,0
6,7,1,5,2,3,0
10,5,5,7,6,4,0
12,7,6,5,7,3,0
30,5,7,7,6,12,0
38,5,2,7,3,17,0
46,7,6,6,4,15,0
48,6,4,5,2,12,0
50,7,3,5,4,15,0
62,5,4,3,5,18,0
2,7,6,5,5,1,1
10,7,1,5,2,5,1
22,5,2,4,0,8,1
36,5,5,3,4,17,1
38,3,4,2,2,10,1
6,7,1,5,2,3,0
10,7,6,5,5,5,0
14,5,5,4,3,4,0
18,4,3,3,1,5,0
26,3,1,4,3,8,0
40,4,3,5,5,13,0
4,7,1,5,2,2,1
8,7,6,5,5,4,1
16,5,2,3,3,7,1
4,7,1,5,2,2,1
10,7,6,6,4,5,1
12,6,4,5,6,3,1
26,5,6,3,5,10,1
46,3,5,2,3,16,1
6,7,6,5,5,3,1
10,7,1,6,3,5,1
20,6,3,4,4,7,1
22,5,5,4,3,9,1
2,7,6,5,5,1,1
14,5,5,4,3,6,1
18,4,3,5,5,5,1
22,5,5,6,3,6,1
26,7,1,5,0,13,1
36,6,3,4,2,12,1
40,4,2,2,3,11,1
46,2,3,4,2,13,1
10,7,6,5,5,5,1
18,5,5,3,4,6,1
24,7,1,5,0,12,1
36,5,0,7,1,12,1
38,7,1,6,3,10,1
42,6,3,5,5,11,1
46,5,5,3,6,12,1
48,3,4,1,3,19,1
56,1,3,2,1,16,1
58,3,6,4,4,17,1
60,2,1,3,3,16,1
62,4,4,5,2,16,1
64,5,2,6,4,16,1
68,3,3,1,4,19,1
70,1,4,2,2,18,1
72,2,2,4,1,18,1
76,4,1,5,3,20,1
2,7,6,5,5,1,1
22,7,1,6,3,11,1
42,5,5,7,4,20,1
44,6,3,4,2,16,1
46,4,2,5,4,12,1
48,5,4,3,5,12,1
64,3,5,2,3,20,1
66,7,4,6,6,22,1
82,6,6,5,4,24,1
4,7,1,5,2,2,1
8,7,6,5,5,4,1
36,5,5,4,7,16,1
38,4,7,3,5,10,1
46,5,2,6,4,22,1
52,6,4,4,3,14,1
70,3,5,4,3,25,1
76,4,3,2,2,20,1
80,2,2,1,4,21,1
4,7,1,5,2,2,1
10,7,6,5,5,5,1
52,5,5,4,3,23,1
2,7,6,5,5,1,1
18,5,5,6,3,8,1
20,7,1,6,3,10,1
28,6,3,5,5,9,1
36,5,5,3,4,11,1
4,7,6,5,5,2,0
16,7,1,6,3,8,0
4,7,1,5,2,2,0
8,7,6,5,5,4,0
22,5,2,3,1,10,0
30,3,1,5,2,9,0
46,5,2,4,4,15,0
2,7,6,5,5,1,1
18,7,1,6,3,9,1
22,6,3,5,1,6,1
24,5,1,3,2,6,1
28,5,5,6,3,13,1
36,6,3,4,2,11,1
38,3,2,2,0,13,1
2,7,6,5,5,1,1
16,5,5,4,3,7,1
18,4,3,2,2,5,1
32,7,1,5,2,16,1
42,5,2,4,0,13,1
44,4,0,3,2,11,1
46,3,2,5,3,12,1
54,5,3,4,5,15,1
2,7,6,5,5,1,1
18,7,1,6,3,9,1
36,6,3,7,1,13,1
40,5,5,7,4,19,1
50,7,4,5,3,15,1
54,5,3,4,5,14,1
74,7,1,6,3,28,1
2,7,6,5,5,1,1
12,5,5,4,3,5,1
16,4,3,2,2,5,1
24,7,1,6,3,12,1
38,6,3,5,1,13,1
46,5,1,4,3,13,1
2,7,6,5,5,1,1
12,7,1,6,3,6,1
14,6,3,5,1,4,1
18,5,5,6,3,8,1
48,5,1,4,3,20,1
86,4,3,3,1,31,1
2,7,6,5,5,1,1
22,5,5,3,4,10,1
32,7,1,6,3,16,1
38,6,3,5,5,11,1
40,5,5,3,4,10,1
2,7,6,5,5,1,1
18,5,5,4,3,8,1
22,7,1,6,3,11,1
26,6,3,5,5,7,1
36,5,5,3,4,11,1
38,3,4,5,5,10,1
2,7,6,5,5,1,1
16,7,1,5,2,8,1
26,5,2,4,0,9,1
30,5,5,4,7,14,1
32,4,7,3,5,8,1
40,4,0,5,2,13,1
50,5,2,3,1,15,1
2,7,6,5,5,1,1
20,7,1,5,2,10,1
34,5,2,7,1,12,1
36,7,1,6,3,9,1
40,5,5,4,3,19,1
62,6,3,7,5,22,1
2,7,6,5,5,1,1
16,7,1,5,2,8,1
24,5,2,4,0,8,1
36,5,5,7,4,17,1
46,7,4,5,5,14,1
52,5,5,6,7,14,1
68,6,7,4,6,21,1
72,4,6,5,4,19,1
78,5,4,3,3,21,1
80,3,3,5,4,20,1
82,5,4,3,3,21,1
86,3,3,5,4,22,1
88,5,4,4,2,22,1
92,4,2,5,4,24,1
94,5,4,3,3,24,1
96,3,3,5,2,24,1
100,5,2,6,4,26,1
2,7,6,5,5,1,0
14,7,1,5,2,7,0
18,5,5,7,4,8,0
32,5,2,6,4,12,0
34,6,4,5,6,9,0
36,5,6,4,4,9,0
40,4,4,5,6,11,0
44,7,4,5,3,17,0
48,5,6,7,5,14,0
64,5,3,3,4,21,0
66,3,4,4,6,17,0
78,4,6,3,4,22,0
80,7,5,6,3,28,0
102,6,3,4,4,31,0
106,4,4,3,2,27,0
108,3,2,2,4,27,0
110,3,4,4,2,35,0
4,7,1,5,2,2,1
8,7,6,5,5,4,1
16,5,2,3,3,7,1
20,5,5,7,4,8,1
28,7,4,5,3,9,1
30,5,3,4,1,8,1
32,4,1,2,2,8,1
4,7,1,5,2,2,1
18,7,6,6,4,9,1
48,6,4,4,5,19,1
50,4,5,6,4,13,1
56,6,4,7,2,15,1
2,7,6,5,5,1,1
14,5,5,3,4,6,1
38,7,1,6,3,19,1
40,6,3,5,5,10,1
42,5,5,3,4,11,1
44,3,4,1,3,18,1
2,7,6,5,5,1,1
20,7,1,5,2,10,1
22,5,2,3,1,6,1
32,5,5,4,3,15,1
6,7,6,5,5,3,1
14,7,1,6,3,7,1
34,6,3,4,2,13,1
40,4,2,2,1,11,1
44,2,1,0,0,12,1
46,0,0,1,2,12,1
48,1,2,2,4,12,1
2,7,6,5,5,1,1
10,7,1,5,2,5,1
28,5,2,6,4,11,1
32,6,4,4,5,9,1
46,4,5,3,3,15,1
6,7,6,5,5,3,1
16,7,1,6,3,8,1
26,6,3,4,2,9,1
34,4,2,3,4,10,1
36,3,4,2,2,9,1
44,5,5,3,4,20,1
52,3,4,5,3,15,1
6,7,6,5,5,3,1
16,5,5,3,4,6,1
18,3,4,2,2,5,1
30,7,1,6,3,15,1
46,6,3,5,5,15,1
48,5,5,4,3,12,1
50,4,3,3,1,13,1
52,3,1,1,2,13,1
60,1,2,3,1,17,1
4,7,1,5,2,2,1
8,7,6,5,5,4,1
10,5,5,3,4,3,1
26,5,2,3,3,12,1
32,3,4,4,6,13,1
46,4,6,5,4,15,1
58,5,4,6,2,17,1
60,6,2,4,3,15,1
12,7,6,6,4,6,1
14,7,1,5,2,7,1
40,6,4,4,3,17,1
44,4,3,6,2,12,1
4,7,1,5,2,2,0
8,7,6,5,5,4,0
18,5,2,7,1,8,0
20,7,1,6,3,5,0
36,6,3,4,4,13,0
42,5,5,6,3,19,0
62,6,3,5,5,20,0
2,7,6,5,5,1,1
16,7,1,6,3,8,1
30,6,3,5,1,11,1
42,5,1,4,3,13,1
44,4,3,2,2,11,1
62,2,2,4,3,20,1
72,4,3,2,4,20,1
74,2,4,4,3,19,1
2,7,6,5,5,1,1
14,7,1,6,3,7,1
16,6,3,4,2,4,1
22,4,2,3,4,7,1
30,3,4,4,2,9,1
32,4,2,5,4,8,1
36,5,5,7,4,17,1
38,5,4,3,5,11,1
46,7,4,5,5,14,1
58,5,5,4,3,17,1
2,7,6,5,5,1,0
48,7,1,5,2,24,0
52,5,2,4,4,14,0
54,4,4,3,2,14,0
56,3,2,2,0,14,0
70,2,0,4,1,21,0
72,4,1,3,3,18,0
74,3,3,2,1,19,0
2,7,6,5,5,1,1
18,7,1,6,3,9,1
24,5,5,3,4,11,1
28,6,3,5,1,9,1
38,3,4,5,5,13,1
74,5,1,3,0,30,1
84,3,0,1,1,23,1
86,1,1,2,3,22,1
100,2,3,3,1,28,1
102,3,1,5,2,26,1
112,5,2,3,3,30,1
116,3,3,5,4,30,1
4,7,6,5,5,2,1
8,7,1,6,3,4,1
34,5,5,4,3,16,1
48,6,3,7,5,22,1
50,4,3,3,5,16,1
2,7,6,5,5,1,1
28,7,1,6,3,14,1
40,6,3,5,1,13,1
50,5,5,4,3,24,1
54,5,1,3,2,17,1
56,3,2,5,1,14,1
58,5,1,3,0,15,1
60,3,0,2,2,15,1
70,2,2,0,1,20,1
78,0,1,2,0,21,1
2,7,6,5,5,1,1
16,5,5,4,3,7,1
24,7,1,5,2,12,1
26,4,3,6,4,9,1
42,5,2,4,0,15,1
50,4,0,3,2,14,1
52,6,4,4,5,19,1
54,4,5,5,3,14,1
56,3,2,5,3,15,1
58,5,3,3,4,15,1
68,3,4,2,2,19,1
72,2,2,3,4,19,1
2,7,6,5,5,1,1
18,7,1,6,3,9,1
20,6,3,5,1,5,1
34,5,5,4,7,16,1
38,5,1,3,2,14,1
42,4,7,5,5,12,1
46,5,5,4,3,12,1
50,4,3,5,1,13,1
54,5,1,3,2,14,1
56,3,2,5,1,14,1
62,5,1,4,3,17,1
4,7,1,5,2,2,1
8,7,6,5,5,4,1
22,5,5,3,6,9,1
52,5,2,4,4,25,1
54,4,4,3,2,14,1
58,3,2,2,4,15,1
60,2,4,0,5,15,1
2,7,6,5,5,1,0
16,5,5,4,3,7,0
22,7,1,5,2,11,0
24,4,3,5,1,8,0
30,5,1,3,2,9,0
46,3,2,1,1,15,0
48,1,1,3,2,12,0
50,3,2,1,1,13,0
52,1,1,3,0,13,0
54,5,2,3,3,21,0
60,3,0,1,1,17,0
62,1,1,3,2,16,0
74,3,2,1,1,21,0
76,1,1,2,3,19,0
8,7,6,5,5,4,1
16,7,1,6,3,8,1
24,5,5,4,3,10,1
34,6,3,5,1,13,1
2,7,6,5,5,1,1
10,7,1,5,2,5,1
18,5,5,4,3,8,1
22,5,2,3,1,8,1
26,3,1,1,0,7,1
28,4,3,3,1,9,1
38,1,0,2,2,12,1
40,2,2,4,3,10,1
44,4,3,2,2,12,1
46,2,2,4,3,12,1
58,3,1,2,3,22,1
4,7,1,5,2,2,1
16,7,6,6,4,8,1
20,6,4,5,6,6,1
44,5,6,7,5,17,1
46,7,5,5,6,12,1
48,5,6,4,4,12,1
2,7,6,5,5,1,1
14,7,1,5,2,7,1
16,5,5,3,4,7,1
18,3,4,1,3,5,1
24,5,2,3,1,8,1
26,3,1,4,3,7,1
34,4,3,5,1,10,1
36,5,1,6,3,9,1
44,6,3,4,2,13,1
2,7,6,5,5,1,1
18,7,1,6,3,9,1
30,5,5,3,4,14,1
32,3,4,5,3,8,1
34,6,3,4,2,12,1
36,5,3,6,1,10,1
42,6,1,4,0,12,1
44,4,0,3,2,11,1
2,7,6,5,5,1,1
20,5,5,3,4,9,1
28,7,1,5,0,14,1
30,5,0,6,2,8,1
2,7,6,5,5,1,0
10,7,1,5,2,5,0
28,5,2,4,4,11,0
40,5,5,3,6,19,0
42,3,6,4,4,11,0
46,4,4,2,3,12,0
76,2,3,4,4,26,0
78,4,4,5,6,20,0
94,5,6,3,5,27,0
4,7,1,5,2,2,1
8,7,6,5,5,4,1
10,5,5,3,6,3,1
16,3,6,5,5,5,1
22,5,5,4,7,7,1
28,4,7,3,5,8,1
36,3,5,1,6,11,1
42,1,6,3,7,12,1
2,7,6,5,5,1,1
22,7,1,6,3,11,1
34,6,3,4,2,11,1
36,5,5,7,4,17,1
40,4,2,5,4,11,1
62,5,4,4,2,21,1
68,7,4,6,6,25,1
74,6,6,4,5,20,1
76,4,5,2,4,19,1
4,7,1,5,2,2,1
8,7,6,5,5,4,1
18,5,2,7,1,8,1
20,7,1,6,3,5,1
48,5,5,3,4,22,1
52,6,3,4,4,21,1
64,4,4,3,2,19,1
68,3,2,5,3,18,1
70,5,3,3,2,18,1
76,3,2,5,3,20,1
2,7,6,5,5,1,1
4,5,5,4,3,1,1
12,7,1,6,3,6,1
20,4,3,5,5,9,1
32,5,5,6,3,11,1
36,6,3,4,2,10,1
2,7,6,5,5,1,1
18,7,1,6,3,9,1
22,6,3,4,4,6,1
34,4,4,3,2,11,1
36,5,5,4,7,17,1
38,4,7,3,5,10,1
42,3,5,5,6,11,1
50,5,6,4,4,14,1
52,4,4,3,2,13,1
2,7,6,5,5,1,1
18,7,1,6,3,9,1
34,5,5,7,4,16,1
38,6,3,7,5,14,1
40,7,4,5,3,11,1
44,5,3,3,4,12,1
52,7,5,5,6,16,1
2,7,6,5,5,1,1
20,7,1,5,0,10,1
24,5,0,4,2,7,1
30,5,5,3,6,14,1
34,3,6,2,4,9,1
64,4,2,5,4,26,1
4,7,1,5,2,2,1
10,7,6,5,5,5,1
14,5,5,4,3,4,1
22,4,3,2,4,7,1
28,2,4,0,3,8,1
4,7,1,5,2,2,1
8,7,6,5,5,4,1
20,5,5,6,3,8,1
26,6,3,4,2,8,1
30,4,2,5,4,8,1
38,5,2,6,4,18,1
40,6,4,4,3,10,1
44,4,3,2,2,12,1
56,2,2,3,0,17,1
58,3,0,1,1,15,1
62,1,1,0,3,16,1
2,7,6,5,5,1,1
18,7,1,5,0,9,1
20,5,0,4,2,5,1
30,5,5,6,3,14,1
52,4,2,3,0,21,1
54,3,0,5,1,14,1
56,5,1,7,0,14,1
58,6,3,5,5,21,1
62,7,0,5,1,17,1
80,5,5,7,4,25,1
84,7,4,5,5,22,1
90,5,5,3,4,24,1
106,3,4,1,3,30,1
110,1,3,2,5,28,1
8,7,1,5,2,4,1
20,7,6,5,5,10,1
44,5,5,6,3,17,1
46,6,3,7,5,12,1
8,7,6,5,5,4,0
20,7,1,6,3,10,0
32,5,5,4,7,14,0
40,6,3,5,1,15,0
44,5,1,4,3,12,0
66,4,7,3,5,25,0
68,3,5,4,3,17,0
2,7,6,5,5,1,1
14,7,1,6,3,7,1
22,5,5,3,4,10,1
30,6,3,5,5,11,1
34,5,5,6,3,9,1
36,6,3,7,5,9,1
38,7,5,5,6,10,1
60,5,6,7,5,20,1
64,7,5,5,4,17,1
70,5,4,6,2,19,1
72,6,2,5,4,18,1
78,5,4,6,2,21,1
82,6,2,4,3,21,1
88,4,3,2,2,23,1
90,2,2,4,3,23,1
92,4,3,2,2,23,1
94,2,2,4,3,24,1
4,7,1,5,2,2,0
10,7,6,6,4,5,0
18,6,4,5,6,6,0
22,5,6,3,5,6,0
6,7,6,5,5,3,0
10,7,1,6,3,5,0
22,5,5,4,3,9,0
36,6,3,4,4,15,0
40,4,3,6,2,14,0
50,6,2,4,3,15,0
52,4,3,3,5,13,0
54,3,5,1,4,14,0
60,1,4,0,6,16,0
62,0,6,2,5,16,0
64,2,5,1,7,16,0
66,1,7,3,6,17,0
4,7,1,5,2,2,1
8,7,6,5,5,4,1
2,7,6,5,5,1,1
14,7,1,5,2,7,1
16,5,2,3,3,4,1
2,7,6,5,5,1,1
12,7,1,5,2,6,1
20,5,2,4,0,7,1
24,4,0,3,2,7,1
30,3,2,1,3,9,1
40,5,5,4,3,19,1
66,4,3,5,1,23,1
2,7,6,5,5,1,1
18,7,1,6,3,9,1
24,6,3,4,2,7,1
36,5,5,4,3,17,1
40,4,3,3,5,11,1
48,4,2,5,4,18,1
52,5,4,4,6,14,1
2,7,6,5,5,1,1
12,7,1,6,3,6,1
20,5,5,4,3,9,1
22,4,3,6,4,6,1
26,6,3,5,1,10,1
34,6,4,5,6,11,1
44,5,1,3,2,15,1
52,5,6,6,4,17,1
4,7,1,5,2,2,0
12,7,6,5,5,6,0
28,5,5,6,3,11,0
32,6,3,5,1,9,0
38,5,2,6,4,18,0
60,5,1,3,0,22,0
62,3,0,2,2,16,0
66,2,2,4,3,17,0
74,4,3,2,2,20,0
78,2,2,1,0,20,0
80,1,0,0,2,20,0
82,0,2,2,1,21,0
4,7,1,5,2,2,1
8,7,6,6,4,4,1
16,6,4,4,5,6,1
40,4,5,6,4,16,1
46,6,4,4,5,13,1
52,4,5,5,3,14,1
56,5,3,3,2,15,1
58,3,2,2,0,15,1
62,2,0,4,1,16,1
70,4,1,5,3,19,1
82,5,3,6,1,23,1
92,6,1,5,3,25,1
100,5,3,6,1,27,1
102,6,1,5,3,26,1
8,7,6,5,5,4,1
18,7,1,6,3,9,1
26,5,5,4,3,11,1
42,6,3,4,4,16,1
44,4,4,5,2,11,1
64,5,2,3,3,21,1
70,3,3,4,1,19,1
2,7,6,5,5,1,0
14,7,1,6,3,7,0
30,6,3,7,5,11,0
36,7,5,5,4,10,0
4,7,1,5,2,2,1
8,7,6,5,5,4,1
28,5,2,4,0,13,1
34,4,0,2,1,10,1
